Month,Day,Hour,Timestamp (Hour Ending),Demand (MWh),UPDATED Demand (MWh),Demand Forecast (MWh),1 MW DC Output,1 MW AC Output,DC Array Output (W),AC System Output (W)
1,15,7,1/15/2020 7 a.m. MST,134,134,124,0,0,0,0
1,15,8,1/15/2020 8 a.m. MST,141,141,132,0.016381105,0.010979642,16381.105,10979.642
1,15,9,1/15/2020 9 a.m. MST,95,95,132,0.050990051,0.044922801,50990.051,44922.801
1,15,10,1/15/2020 10 a.m. MST,157,157,131,0.054956367,0.048809973,54956.367,48809.973
1,15,11,1/15/2020 11 a.m. MST,134,134,129,0.179525703,0.170595922,179525.703,170595.922
1,15,12,1/15/2020 12 p.m. MST,134,134,127,0.212655438,0.202888281,212655.438,202888.281
1,15,13,1/15/2020 1 p.m. MST,135,135,124,0.066769508,0.060383922,66769.508,60383.922
1,15,14,1/15/2020 2 p.m. MST,131,131,123,0.09542775,0.088440336,95427.75,88440.336
1,15,15,1/15/2020 3 p.m. MST,130,130,122,0.02098125,0.015493857,20981.25,15493.857
1,15,16,1/15/2020 4 p.m. MST,130,130,122,0.001822633,0,1822.633,0
1,15,17,1/15/2020 5 p.m. MST,134,134,125,0,0,0,0
1,15,18,1/15/2020 6 p.m. MST,138,138,131,0,0,0,0
1,15,19,1/15/2020 7 p.m. MST,144,144,132,0,0,0,0
1,15,20,1/15/2020 8 p.m. MST,138,138,131,0,0,0,0
1,15,21,1/15/2020 9 p.m. MST,138,138,129,0,0,0,0
1,15,22,1/15/2020 10 p.m. MST,134,134,125,0,0,0,0
1,15,23,1/15/2020 11 p.m. MST,131,131,119,0,0,0,0
1,16,0,1/16/2020 12 a.m. MST,127,127,111,0,0,0,0
1,16,1,1/16/2020 1 a.m. MST,126,126,112,0,0,0,0
1,16,2,1/16/2020 2 a.m. MST,122,122,111,0,0,0,0
1,16,3,1/16/2020 3 a.m. MST,120,120,111,0,0,0,0
1,16,4,1/16/2020 4 a.m. MST,124,124,111,0,0,0,0
1,16,5,1/16/2020 5 a.m. MST,121,121,113,0,0,0,0
1,16,6,1/16/2020 6 a.m. MST,126,126,117,0,0,0,0
1,16,7,1/16/2020 7 a.m. MST,133,133,126,0,0,0,0
1,16,8,1/16/2020 8 a.m. MST,138,138,134,0.138099109,0.130159,138099.109,130159
1,16,9,1/16/2020 9 a.m. MST,140,140,135,0.341087063,0.327687938,341087.063,327687.938
1,16,10,1/16/2020 10 a.m. MST,139,139,133,0.494916781,0.47636025,494916.781,476360.25
1,16,11,1/16/2020 11 a.m. MST,131,131,132,0.575575375,0.553963,575575.375,553963
1,16,12,1/16/2020 12 p.m. MST,134,134,129,0.594438188,0.57207625,594438.188,572076.25
1,16,13,1/16/2020 1 p.m. MST,125,125,126,0.54767,0.527142188,547670,527142.188
1,16,14,1/16/2020 2 p.m. MST,116,116,125,0.437078938,0.420564719,437078.938,420564.719
1,16,15,1/16/2020 3 p.m. MST,118,118,124,0.104506016,0.097321594,104506.016,97321.594
1,16,16,1/16/2020 4 p.m. MST,129,129,124,0.059294922,0.053061285,59294.922,53061.285
1,16,17,1/16/2020 5 p.m. MST,130,130,127,0,0,0,0
1,16,18,1/16/2020 6 p.m. MST,134,134,133,0,0,0,0
1,16,19,1/16/2020 7 p.m. MST,136,136,134,0,0,0,0
1,16,20,1/16/2020 8 p.m. MST,134,134,133,0,0,0,0
1,16,21,1/16/2020 9 p.m. MST,134,134,131,0,0,0,0
1,16,22,1/16/2020 10 p.m. MST,126,126,127,0,0,0,0
1,16,23,1/16/2020 11 p.m. MST,125,125,121,0,0,0,0
1,17,0,1/17/2020 12 a.m. MST,118,118,118,0,0,0,0
1,17,1,1/17/2020 1 a.m. MST,114,114,116,0,0,0,0
1,17,2,1/17/2020 2 a.m. MST,116,116,115,0,0,0,0
1,17,3,1/17/2020 3 a.m. MST,109,109,114,0,0,0,0
1,17,4,1/17/2020 4 a.m. MST,116,116,115,0,0,0,0
1,17,5,1/17/2020 5 a.m. MST,116,116,116,0,0,0,0
1,17,6,1/17/2020 6 a.m. MST,121,121,121,0,0,0,0
1,17,7,1/17/2020 7 a.m. MST,128,128,130,0,0,0,0
1,17,8,1/17/2020 8 a.m. MST,134,134,139,0.023474541,0.017940246,23474.541,17940.246
1,17,9,1/17/2020 9 a.m. MST,131,131,139,0.039317375,0.033479656,39317.375,33479.656
1,17,10,1/17/2020 10 a.m. MST,134,134,138,0.140049672,0.132064391,140049.672,132064.391
1,17,11,1/17/2020 11 a.m. MST,132,132,136,0.190466703,0.181264906,190466.703,181264.906
1,17,12,1/17/2020 12 p.m. MST,133,133,133,0.124290219,0.11666582,124290.219,116665.82
1,17,13,1/17/2020 1 p.m. MST,133,133,131,0.3265135,0.313557344,326513.5,313557.344
1,17,14,1/17/2020 2 p.m. MST,132,132,129,0.230243859,0.220015563,230243.859,220015.563
1,17,15,1/17/2020 3 p.m. MST,127,127,128,0.017104199,0.01168928,17104.199,11689.28
1,17,16,1/17/2020 4 p.m. MST,129,129,128,0.001815952,0,1815.952,0
1,17,17,1/17/2020 5 p.m. MST,128,128,131,0,0,0,0
1,17,18,1/17/2020 6 p.m. MST,133,133,138,0,0,0,0
1,17,19,1/17/2020 7 p.m. MST,132,132,139,0,0,0,0
1,17,20,1/17/2020 8 p.m. MST,130,130,138,0,0,0,0
1,17,21,1/17/2020 9 p.m. MST,128,128,135,0,0,0,0
1,17,22,1/17/2020 10 p.m. MST,127,127,131,0,0,0,0
1,17,23,1/17/2020 11 p.m. MST,123,123,125,0,0,0,0
1,18,0,1/18/2020 12 a.m. MST,118,118,119,0,0,0,0
1,18,1,1/18/2020 1 a.m. MST,113,113,116,0,0,0,0
1,18,2,1/18/2020 2 a.m. MST,117,117,114,0,0,0,0
1,18,3,1/18/2020 3 a.m. MST,114,114,114,0,0,0,0
1,18,4,1/18/2020 4 a.m. MST,115,115,113,0,0,0,0
1,18,5,1/18/2020 5 a.m. MST,119,119,114,0,0,0,0
1,18,6,1/18/2020 6 a.m. MST,117,117,117,0,0,0,0
1,18,7,1/18/2020 7 a.m. MST,122,122,121,0,0,0,0
1,18,8,1/18/2020 8 a.m. MST,124,124,125,0.016431197,0.011028801,16431.197,11028.801
1,18,9,1/18/2020 9 a.m. MST,126,126,128,0.020879186,0.015393709,20879.186,15393.709
1,18,10,1/18/2020 10 a.m. MST,129,129,130,0.051190863,0.045119621,51190.863,45119.621
1,18,11,1/18/2020 11 a.m. MST,128,128,130,0.144103891,0.136024281,144103.891,136024.281
1,18,12,1/18/2020 12 p.m. MST,124,124,129,0.268147094,0.256885922,268147.094,256885.922
1,18,13,1/18/2020 1 p.m. MST,123,123,127,0.409768563,0.3941755,409768.563,394175.5
1,18,14,1/18/2020 2 p.m. MST,120,120,125,0.313655656,0.301083781,313655.656,301083.781
1,18,15,1/18/2020 3 p.m. MST,124,124,124,0.123459391,0.115853766,123459.391,115853.766
1,18,16,1/18/2020 4 p.m. MST,117,117,125,0.020178729,0.014706384,20178.729,14706.384
1,18,17,1/18/2020 5 p.m. MST,125,125,128,0,0,0,0
1,18,18,1/18/2020 6 p.m. MST,129,129,136,0,0,0,0
1,18,19,1/18/2020 7 p.m. MST,128,128,137,0,0,0,0
1,18,20,1/18/2020 8 p.m. MST,124,124,136,0,0,0,0
1,18,21,1/18/2020 9 p.m. MST,124,124,135,0,0,0,0
1,18,22,1/18/2020 10 p.m. MST,119,119,130,0,0,0,0
1,18,23,1/18/2020 11 p.m. MST,117,117,126,0,0,0,0
1,19,0,1/19/2020 12 a.m. MST,115,115,115,0,0,0,0
1,19,1,1/19/2020 1 a.m. MST,112,112,112,0,0,0,0
1,19,2,1/19/2020 2 a.m. MST,107,107,111,0,0,0,0
1,19,3,1/19/2020 3 a.m. MST,109,109,110,0,0,0,0
1,19,4,1/19/2020 4 a.m. MST,112,112,110,0,0,0,0
1,19,5,1/19/2020 5 a.m. MST,109,109,111,0,0,0,0
1,19,6,1/19/2020 6 a.m. MST,111,111,113,0,0,0,0
1,19,7,1/19/2020 7 a.m. MST,111,111,117,0,0,0,0
1,19,8,1/19/2020 8 a.m. MST,116,116,121,0.107224859,0.099980828,107224.859,99980.828
1,19,9,1/19/2020 9 a.m. MST,117,117,124,0.115856281,0.108421219,115856.281,108421.219
1,19,10,1/19/2020 10 a.m. MST,117,117,126,0.31397525,0.301393906,313975.25,301393.906
1,19,11,1/19/2020 11 a.m. MST,116,116,126,0.328943781,0.315914344,328943.781,315914.344
1,19,12,1/19/2020 12 p.m. MST,115,115,124,0.582100125,0.560229938,582100.125,560229.938
1,19,13,1/19/2020 1 p.m. MST,109,109,123,0.536103438,0.516016719,536103.438,516016.719
1,19,14,1/19/2020 2 p.m. MST,113,113,121,0.42426025,0.408181844,424260.25,408181.844
1,19,15,1/19/2020 3 p.m. MST,110,110,119,0.255485875,0.244575672,255485.875,244575.672
1,19,16,1/19/2020 4 p.m. MST,113,113,121,0.023738082,0.018198816,23738.082,18198.816
1,19,17,1/19/2020 5 p.m. MST,111,111,123,0,0,0,0
1,19,18,1/19/2020 6 p.m. MST,121,121,131,0,0,0,0
1,19,19,1/19/2020 7 p.m. MST,123,123,133,0,0,0,0
1,19,20,1/19/2020 8 p.m. MST,116,116,131,0,0,0,0
1,19,21,1/19/2020 9 p.m. MST,118,118,130,0,0,0,0
1,19,22,1/19/2020 10 p.m. MST,114,114,126,0,0,0,0
1,19,23,1/19/2020 11 p.m. MST,108,108,121,0,0,0,0
1,20,0,1/20/2020 12 a.m. MST,110,110,111,0,0,0,0
1,20,1,1/20/2020 1 a.m. MST,102,102,108,0,0,0,0
1,20,2,1/20/2020 2 a.m. MST,102,102,107,0,0,0,0
1,20,3,1/20/2020 3 a.m. MST,106,106,106,0,0,0,0
1,20,4,1/20/2020 4 a.m. MST,101,101,107,0,0,0,0
1,20,5,1/20/2020 5 a.m. MST,103,103,108,0,0,0,0
1,20,6,1/20/2020 6 a.m. MST,109,109,112,0,0,0,0
1,20,7,1/20/2020 7 a.m. MST,114,114,121,0,0,0,0
1,20,8,1/20/2020 8 a.m. MST,120,120,128,0.146872344,0.138727984,146872.344,138727.984
1,20,9,1/20/2020 9 a.m. MST,116,116,129,0.344508969,0.331004688,344508.969,331004.688
1,20,10,1/20/2020 10 a.m. MST,119,119,128,0.048001414,0.041993418,48001.414,41993.418
1,20,11,1/20/2020 11 a.m. MST,116,116,126,0.183723906,0.174690266,183723.906,174690.266
1,20,12,1/20/2020 12 p.m. MST,112,112,124,0.261204438,0.250136438,261204.438,250136.438
1,20,13,1/20/2020 1 p.m. MST,112,112,121,0.288102406,0.276275969,288102.406,276275.969
1,20,14,1/20/2020 2 p.m. MST,111,111,119,0.225556766,0.215452469,225556.766,215452.469
1,20,15,1/20/2020 3 p.m. MST,106,106,119,0.139853094,0.131872391,139853.094,131872.391
1,20,16,1/20/2020 4 p.m. MST,110,110,119,0.014648978,0.009279664,14648.978,9279.664
1,20,17,1/20/2020 5 p.m. MST,111,111,122,0,0,0,0
1,20,18,1/20/2020 6 p.m. MST,116,116,128,0,0,0,0
1,20,19,1/20/2020 7 p.m. MST,116,116,129,0,0,0,0
1,20,20,1/20/2020 8 p.m. MST,115,115,128,0,0,0,0
1,20,21,1/20/2020 9 p.m. MST,110,110,125,0,0,0,0
1,20,22,1/20/2020 10 p.m. MST,109,109,122,0,0,0,0
1,20,23,1/20/2020 11 p.m. MST,98,98,116,0,0,0,0
1,21,0,1/21/2020 12 a.m. MST,99,99,108,0,0,0,0
1,21,1,1/21/2020 1 a.m. MST,91,91,105,0,0,0,0
1,21,2,1/21/2020 2 a.m. MST,94,94,104,0,0,0,0
1,21,3,1/21/2020 3 a.m. MST,93,93,103,0,0,0,0
1,21,4,1/21/2020 4 a.m. MST,87,87,104,0,0,0,0
1,21,5,1/21/2020 5 a.m. MST,95,95,105,0,0,0,0
1,21,6,1/21/2020 6 a.m. MST,96,96,109,0,0,0,0
1,21,7,1/21/2020 7 a.m. MST,102,102,118,0,0,0,0
1,21,8,1/21/2020 8 a.m. MST,107,107,125,0.012910618,0.00757346,12910.618,7573.46
1,21,9,1/21/2020 9 a.m. MST,105,105,126,0.020193625,0.014721,20193.625,14721
1,21,10,1/21/2020 10 a.m. MST,99,99,124,0.065383887,0.059026625,65383.887,59026.625
1,21,11,1/21/2020 11 a.m. MST,100,100,123,0.072548273,0.066043789,72548.273,66043.789
1,21,12,1/21/2020 12 p.m. MST,90,90,120,0.328571,0.315552813,328571,315552.813
1,21,13,1/21/2020 1 p.m. MST,94,94,118,0.174927438,0.166110672,174927.438,166110.672
1,21,14,1/21/2020 2 p.m. MST,90,90,116,0.089778602,0.082912234,89778.602,82912.234
1,21,15,1/21/2020 3 p.m. MST,92,92,115,0.177409594,0.168531906,177409.594,168531.906
1,21,16,1/21/2020 4 p.m. MST,96,96,116,0.020191947,0.014719354,20191.947,14719.354
1,21,17,1/21/2020 5 p.m. MST,95,95,118,0,0,0,0
1,21,18,1/21/2020 6 p.m. MST,104,104,124,0,0,0,0
1,21,19,1/21/2020 7 p.m. MST,104,104,125,0,0,0,0
1,21,20,1/21/2020 8 p.m. MST,102,102,124,0,0,0,0
1,21,21,1/21/2020 9 p.m. MST,102,102,122,0,0,0,0
1,21,22,1/21/2020 10 p.m. MST,98,98,119,0,0,0,0
1,21,23,1/21/2020 11 p.m. MST,96,96,113,0,0,0,0
1,22,0,1/22/2020 12 a.m. MST,89,89,108,0,0,0,0
1,22,1,1/22/2020 1 a.m. MST,89,89,93,0,0,0,0
1,22,2,1/22/2020 2 a.m. MST,89,89,92,0,0,0,0
1,22,3,1/22/2020 3 a.m. MST,87,87,92,0,0,0,0
1,22,4,1/22/2020 4 a.m. MST,91,91,92,0,0,0,0
1,22,5,1/22/2020 5 a.m. MST,93,93,93,0,0,0,0
1,22,6,1/22/2020 6 a.m. MST,91,91,97,0,0,0,0
1,22,7,1/22/2020 7 a.m. MST,105,105,105,0,0,0,0
1,22,8,1/22/2020 8 a.m. MST,104,104,111,0.153564281,0.145262188,153564.281,145262.188
1,22,9,1/22/2020 9 a.m. MST,114,114,112,0.353923844,0.340128,353923.844,340128
1,22,10,1/22/2020 10 a.m. MST,102,102,111,0.504040906,0.485150813,504040.906,485150.813
1,22,11,1/22/2020 11 a.m. MST,101,101,109,0.592282813,0.57000725,592282.813,570007.25
1,22,12,1/22/2020 12 p.m. MST,100,100,107,0.607707188,0.584810125,607707.188,584810.125
1,22,13,1/22/2020 1 p.m. MST,97,97,105,0.309678531,0.297224281,309678.531,297224.281
1,22,14,1/22/2020 2 p.m. MST,100,100,104,0.060812563,0.054548242,60812.563,54548.242
1,22,15,1/22/2020 3 p.m. MST,99,99,103,0.055115059,0.048965488,55115.059,48965.488
1,22,16,1/22/2020 4 p.m. MST,97,97,103,0.009140705,0.003872893,9140.705,3872.893
1,22,17,1/22/2020 5 p.m. MST,105,105,106,0,0,0,0
1,22,18,1/22/2020 6 p.m. MST,104,104,111,0,0,0,0
1,22,19,1/22/2020 7 p.m. MST,108,108,112,0,0,0,0
1,22,20,1/22/2020 8 p.m. MST,104,104,111,0,0,0,0
1,22,21,1/22/2020 9 p.m. MST,108,108,109,0,0,0,0
1,22,22,1/22/2020 10 p.m. MST,101,101,106,0,0,0,0
1,22,23,1/22/2020 11 p.m. MST,99,99,101,0,0,0,0
1,23,0,1/23/2020 12 a.m. MST,89,89,95,0,0,0,0
1,23,1,1/23/2020 1 a.m. MST,91,91,89,0,0,0,0
1,23,2,1/23/2020 2 a.m. MST,89,89,89,0,0,0,0
1,23,3,1/23/2020 3 a.m. MST,90,90,88,0,0,0,0
1,23,4,1/23/2020 4 a.m. MST,91,91,89,0,0,0,0
1,23,5,1/23/2020 5 a.m. MST,91,91,90,0,0,0,0
1,23,6,1/23/2020 6 a.m. MST,96,96,93,0,0,0,0
1,23,7,1/23/2020 7 a.m. MST,103,103,101,0,0,0,0
1,23,8,1/23/2020 8 a.m. MST,107,107,107,0.149943563,0.141727016,149943.563,141727.016
1,23,9,1/23/2020 9 a.m. MST,109,109,107,0.347523781,0.3339265,347523.781,333926.5
1,23,10,1/23/2020 10 a.m. MST,107,107,106,0.494035719,0.475511219,494035.719,475511.219
1,23,11,1/23/2020 11 a.m. MST,106,106,105,0.584532625,0.562566,584532.625,562566
1,23,12,1/23/2020 12 p.m. MST,101,101,103,0.471263906,0.453557594,471263.906,453557.594
1,23,13,1/23/2020 1 p.m. MST,98,98,101,0.416456813,0.400640719,416456.813,400640.719
1,23,14,1/23/2020 2 p.m. MST,103,103,99,0.322925969,0.310077656,322925.969,310077.656
1,23,15,1/23/2020 3 p.m. MST,95,95,99,0.274834219,0.263385281,274834.219,263385.281
1,23,16,1/23/2020 4 p.m. MST,98,98,99,0.074666617,0.068118234,74666.617,68118.234
1,23,17,1/23/2020 5 p.m. MST,102,102,101,0,0,0,0
1,23,18,1/23/2020 6 p.m. MST,104,104,106,0,0,0,0
1,23,19,1/23/2020 7 p.m. MST,109,109,107,0,0,0,0
1,23,20,1/23/2020 8 p.m. MST,104,104,106,0,0,0,0
1,23,21,1/23/2020 9 p.m. MST,102,102,104,0,0,0,0
1,23,22,1/23/2020 10 p.m. MST,99,99,101,0,0,0,0
1,23,23,1/23/2020 11 p.m. MST,89,89,97,0,0,0,0
1,24,0,1/24/2020 12 a.m. MST,88,88,91,0,0,0,0
1,24,1,1/24/2020 1 a.m. MST,86,86,89,0,0,0,0
1,24,2,1/24/2020 2 a.m. MST,82,82,88,0,0,0,0
1,24,3,1/24/2020 3 a.m. MST,84,84,87,0,0,0,0
1,24,4,1/24/2020 4 a.m. MST,89,89,88,0,0,0,0
1,24,5,1/24/2020 5 a.m. MST,80,80,89,0,0,0,0
1,24,6,1/24/2020 6 a.m. MST,90,90,92,0,0,0,0
1,24,7,1/24/2020 7 a.m. MST,95,95,99,0,0,0,0
1,24,8,1/24/2020 8 a.m. MST,101,101,106,0.143585719,0.135518203,143585.719,135518.203
1,24,9,1/24/2020 9 a.m. MST,105,105,106,0.341094063,0.32769475,341094.063,327694.75
1,24,10,1/24/2020 10 a.m. MST,101,101,105,0.491880563,0.473434313,491880.563,473434.313
1,24,11,1/24/2020 11 a.m. MST,99,99,104,0.571909125,0.550440875,571909.125,550440.875
1,24,12,1/24/2020 12 p.m. MST,99,99,102,0.592611125,0.570322375,592611.125,570322.375
1,24,13,1/24/2020 1 p.m. MST,95,95,100,0.435105969,0.418659219,435105.969,418659.219
1,24,14,1/24/2020 2 p.m. MST,94,94,98,0.438322063,0.421765281,438322.063,421765.281
1,24,15,1/24/2020 3 p.m. MST,96,96,98,0.282353531,0.270691469,282353.531,270691.469
1,24,16,1/24/2020 4 p.m. MST,93,93,98,0.086642102,0.07984243,86642.102,79842.43
1,24,17,1/24/2020 5 p.m. MST,97,97,100,0,0,0,0
1,24,18,1/24/2020 6 p.m. MST,96,96,105,0,0,0,0
1,24,19,1/24/2020 7 p.m. MST,99,99,106,0,0,0,0
1,24,20,1/24/2020 8 p.m. MST,93,93,105,0,0,0,0
1,24,21,1/24/2020 9 p.m. MST,97,97,103,0,0,0,0
1,24,22,1/24/2020 10 p.m. MST,90,90,100,0,0,0,0
1,24,23,1/24/2020 11 p.m. MST,92,92,96,0,0,0,0
1,25,0,1/25/2020 12 a.m. MST,85,85,93,0,0,0,0
1,25,1,1/25/2020 1 a.m. MST,88,88,88,0,0,0,0
1,25,2,1/25/2020 2 a.m. MST,80,80,87,0,0,0,0
1,25,3,1/25/2020 3 a.m. MST,86,86,87,0,0,0,0
1,25,4,1/25/2020 4 a.m. MST,84,84,86,0,0,0,0
1,25,5,1/25/2020 5 a.m. MST,81,81,87,0,0,0,0
1,25,6,1/25/2020 6 a.m. MST,90,90,89,0,0,0,0
1,25,7,1/25/2020 7 a.m. MST,88,88,92,0,0,0,0
1,25,8,1/25/2020 8 a.m. MST,95,95,96,0.165175625,0.156595891,165175.625,156595.891
1,25,9,1/25/2020 9 a.m. MST,96,96,98,0.366582094,0.352389031,366582.094,352389.031
1,25,10,1/25/2020 10 a.m. MST,98,98,99,0.516890563,0.4975255,516890.563,497525.5
1,25,11,1/25/2020 11 a.m. MST,99,99,99,0.607555813,0.584664875,607555.813,584664.875
1,25,12,1/25/2020 12 p.m. MST,95,95,98,0.623207313,0.59967675,623207.313,599676.75
1,25,13,1/25/2020 1 p.m. MST,94,94,97,0.577686875,0.55599125,577686.875,555991.25
1,25,14,1/25/2020 2 p.m. MST,95,95,95,0.471743625,0.454020281,471743.625,454020.281
1,25,15,1/25/2020 3 p.m. MST,91,91,94,0.306779219,0.294410344,306779.219,294410.344
1,25,16,1/25/2020 4 p.m. MST,89,89,95,0.100716891,0.093615063,100716.891,93615.063
1,25,17,1/25/2020 5 p.m. MST,92,92,97,0,0,0,0
1,25,18,1/25/2020 6 p.m. MST,95,95,103,0,0,0,0
1,25,19,1/25/2020 7 p.m. MST,98,98,105,0,0,0,0
1,25,20,1/25/2020 8 p.m. MST,96,96,104,0,0,0,0
1,25,21,1/25/2020 9 p.m. MST,97,97,103,0,0,0,0
1,25,22,1/25/2020 10 p.m. MST,95,95,99,0,0,0,0
1,25,23,1/25/2020 11 p.m. MST,93,93,96,0,0,0,0
1,26,0,1/26/2020 12 a.m. MST,88,88,92,0,0,0,0
1,26,1,1/26/2020 1 a.m. MST,85,85,89,0,0,0,0
1,26,2,1/26/2020 2 a.m. MST,83,83,88,0,0,0,0
1,26,3,1/26/2020 3 a.m. MST,87,87,88,0,0,0,0
1,26,4,1/26/2020 4 a.m. MST,85,85,87,0,0,0,0
1,26,5,1/26/2020 5 a.m. MST,85,85,88,0,0,0,0
1,26,6,1/26/2020 6 a.m. MST,85,85,90,0,0,0,0
1,26,7,1/26/2020 7 a.m. MST,91,91,93,0,0,0,0
1,26,8,1/26/2020 8 a.m. MST,91,91,97,0.025643658,0.020068371,25643.658,20068.371
1,26,9,1/26/2020 9 a.m. MST,96,96,99,0.08237057,0.075661148,82370.57,75661.148
1,26,10,1/26/2020 10 a.m. MST,95,95,100,0.225090609,0.214998609,225090.609,214998.609
1,26,11,1/26/2020 11 a.m. MST,97,97,100,0.356059688,0.34219725,356059.688,342197.25
1,26,12,1/26/2020 12 p.m. MST,96,96,99,0.413422406,0.397707719,413422.406,397707.719
1,26,13,1/26/2020 1 p.m. MST,94,94,98,0.002664876,0,2664.876,0
1,26,14,1/26/2020 2 p.m. MST,92,92,96,0.340373969,0.326996719,340373.969,326996.719
1,26,15,1/26/2020 3 p.m. MST,95,95,95,0.181378281,0.17240275,181378.281,172402.75
1,26,16,1/26/2020 4 p.m. MST,88,88,96,0.096495641,0.089485211,96495.641,89485.211
1,26,17,1/26/2020 5 p.m. MST,101,101,98,0,0,0,0
1,26,18,1/26/2020 6 p.m. MST,100,100,104,0,0,0,0
1,26,19,1/26/2020 7 p.m. MST,103,103,106,0,0,0,0
1,26,20,1/26/2020 8 p.m. MST,101,101,105,0,0,0,0
1,26,21,1/26/2020 9 p.m. MST,100,100,104,0,0,0,0
1,26,22,1/26/2020 10 p.m. MST,99,99,100,0,0,0,0
1,26,23,1/26/2020 11 p.m. MST,91,91,97,0,0,0,0
1,27,0,1/27/2020 12 a.m. MST,88,88,91,0,0,0,0
1,27,1,1/27/2020 1 a.m. MST,86,86,89,0,0,0,0
1,27,2,1/27/2020 2 a.m. MST,83,83,88,0,0,0,0
1,27,3,1/27/2020 3 a.m. MST,85,85,87,0,0,0,0
1,27,4,1/27/2020 4 a.m. MST,86,86,88,0,0,0,0
1,27,5,1/27/2020 5 a.m. MST,83,83,89,0,0,0,0
1,27,6,1/27/2020 6 a.m. MST,92,92,92,0,0,0,0
1,27,7,1/27/2020 7 a.m. MST,95,95,99,0,0,0,0
1,27,8,1/27/2020 8 a.m. MST,104,104,106,0.154710656,0.146381359,154710.656,146381.359
1,27,9,1/27/2020 9 a.m. MST,105,105,106,0.197852641,0.188464688,197852.641,188464.688
1,27,10,1/27/2020 10 a.m. MST,102,102,105,0.348625188,0.334993844,348625.188,334993.844
1,27,11,1/27/2020 11 a.m. MST,106,106,104,0.576535438,0.55488525,576535.438,554885.25
1,27,12,1/27/2020 12 p.m. MST,97,97,102,0.593423188,0.571101938,593423.188,571101.938
1,27,13,1/27/2020 1 p.m. MST,104,104,100,0.557125313,0.536233313,557125.313,536233.313
1,27,14,1/27/2020 2 p.m. MST,99,99,98,0.454326188,0.437215969,454326.188,437215.969
1,27,15,1/27/2020 3 p.m. MST,93,93,98,0.293650781,0.281664531,293650.781,281664.531
1,27,16,1/27/2020 4 p.m. MST,99,99,98,0.103658258,0.096492359,103658.258,96492.359
1,27,17,1/27/2020 5 p.m. MST,95,95,100,0,0,0,0
1,27,18,1/27/2020 6 p.m. MST,99,99,105,0,0,0,0
1,27,19,1/27/2020 7 p.m. MST,104,104,106,0,0,0,0
1,27,20,1/27/2020 8 p.m. MST,102,102,105,0,0,0,0
1,27,21,1/27/2020 9 p.m. MST,99,99,103,0,0,0,0
1,27,22,1/27/2020 10 p.m. MST,98,98,100,0,0,0,0
1,27,23,1/27/2020 11 p.m. MST,91,91,96,0,0,0,0
1,28,0,1/28/2020 12 a.m. MST,90,90,93,0,0,0,0
1,28,1,1/28/2020 1 a.m. MST,87,87,84,0,0,0,0
1,28,2,1/28/2020 2 a.m. MST,84,84,83,0,0,0,0
1,28,3,1/28/2020 3 a.m. MST,87,87,83,0,0,0,0
1,28,4,1/28/2020 4 a.m. MST,86,86,83,0,0,0,0
1,28,5,1/28/2020 5 a.m. MST,89,89,84,0,0,0,0
1,28,6,1/28/2020 6 a.m. MST,91,91,87,0,0,0,0
1,28,7,1/28/2020 7 a.m. MST,98,98,94,0,0,0,0
1,28,8,1/28/2020 8 a.m. MST,105,105,100,0.178420109,0.169517578,178420.109,169517.578
1,28,9,1/28/2020 9 a.m. MST,103,103,100,0.296829531,0.28475125,296829.531,284751.25
1,28,10,1/28/2020 10 a.m. MST,104,104,99,0.456104656,0.438932344,456104.656,438932.344
1,28,11,1/28/2020 11 a.m. MST,97,97,98,0.423398625,0.407349313,423398.625,407349.313
1,28,12,1/28/2020 12 p.m. MST,100,100,96,0.285322188,0.273575406,285322.188,273575.406
1,28,13,1/28/2020 1 p.m. MST,96,96,94,0.421660563,0.405669781,421660.563,405669.781
1,28,14,1/28/2020 2 p.m. MST,94,94,93,0.232700828,0.222407188,232700.828,222407.188
1,28,15,1/28/2020 3 p.m. MST,97,97,92,0.059347789,0.053113086,59347.789,53113.086
1,28,16,1/28/2020 4 p.m. MST,92,92,93,0.018248406,0.012812157,18248.406,12812.157
1,28,17,1/28/2020 5 p.m. MST,95,95,95,0,0,0,0
1,28,18,1/28/2020 6 p.m. MST,102,102,99,0,0,0,0
1,28,19,1/28/2020 7 p.m. MST,103,103,100,0,0,0,0
1,28,20,1/28/2020 8 p.m. MST,102,102,100,0,0,0,0
1,28,21,1/28/2020 9 p.m. MST,98,98,98,0,0,0,0
1,28,22,1/28/2020 10 p.m. MST,98,98,95,0,0,0,0
1,28,23,1/28/2020 11 p.m. MST,91,91,90,0,0,0,0
1,29,0,1/29/2020 12 a.m. MST,86,86,86,0,0,0,0
1,29,1,1/29/2020 1 a.m. MST,88,88,86,0,0,0,0
1,29,2,1/29/2020 2 a.m. MST,86,86,85,0,0,0,0
1,29,3,1/29/2020 3 a.m. MST,84,84,84,0,0,0,0
1,29,4,1/29/2020 4 a.m. MST,86,86,85,0,0,0,0
1,29,5,1/29/2020 5 a.m. MST,87,87,86,0,0,0,0
1,29,6,1/29/2020 6 a.m. MST,91,91,89,0,0,0,0
1,29,7,1/29/2020 7 a.m. MST,95,95,96,0,0,0,0
1,29,8,1/29/2020 8 a.m. MST,103,103,102,0.177011672,0.168143781,177011.672,168143.781
