"PVWatts: Hourly PV Performance Data"
"Requested Location:","homestead florida"
"Location:","Lat, Lon: 25.45, -80.46"
"Lat (deg N):","25.45"
"Long (deg W):","80.46"
"Elev (m):","2.5999999046326"
"DC System Size (kW):","1000"
"Module Type:","Standard"
"Array Type:","1-Axis Tracking"
"Array Tilt (deg):","0"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Ground Coverage Ratio:","0.4"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.118"
"Capacity Factor (%)","21.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","9","10","23","286","20","0","278.737","31.961","231634.578","221369.328"
"3","9","11","26","328","21","0","345.182","34.713","283008.5","271327.781"
"3","9","12","897","150","22","1","930.782","49.362","706981.25","679872.375"
"3","9","13","875","156","22","2","936.263","47.288","719130.563","691481.063"
"3","9","14","850","145","22","3","939.486","44.54","732350.063","704106.125"
"3","9","15","786","132","22","4","912.886","41.991","721323.688","693576"
"3","9","16","675","108","21","5","780.7","36.411","634307.188","610317.5"
"3","9","17","449","68","20","5","362.571","27.102","307349.313","294963.656"
"3","9","18","0","0","20","5","0","20","0","0"
"3","9","19","0","0","20","5","0","20","0","0"
"3","9","20","0","0","19","5","0","19","0","0"
"3","9","21","0","0","19","5","0","19","0","0"
"3","9","22","0","0","19","6","0","19","0","0"
"3","9","23","0","0","18","6","0","18","0","0"
"3","10","0","0","0","18","6","0","18","0","0"
"3","10","1","0","0","18","6","0","18","0","0"
"3","10","2","0","0","18","6","0","18","0","0"
"3","10","3","0","0","18","5","0","18","0","0"
"3","10","4","0","0","18","5","0","18","0","0"
"3","10","5","0","0","18","5","0","18","0","0"
"3","10","6","0","0","18","5","0","18","0","0"
"3","10","7","457","61","19","5","343.431","24.442","294636.844","282622.094"
"3","10","8","710","93","19","6","794.038","32.272","658366.625","633366"
"3","10","9","825","113","19","6","925.516","35.15","756869.063","727505.313"
"3","10","10","862","141","19","6","951.311","35.769","775285","745065.438"
"3","10","11","917","138","20","6","955.239","36.877","773843.813","743691.75"
"3","10","12","950","131","20","5","961.068","38.935","770412.75","740420.813"
"3","10","13","963","119","21","5","975.394","40.219","776980.313","746681.313"
"3","10","14","946","111","21","5","985.561","40.436","784576.813","753920.688"
"3","10","15","897","100","21","5","977.759","40.303","779240.688","748835.688"
"3","10","16","796","84","20","4","858.232","38.985","688373.875","662082.313"
"3","10","17","570","57","20","4","418.901","29.473","351009","337303.781"
"3","10","18","0","0","19","4","0","19","0","0"
"3","10","19","0","0","19","5","0","19","0","0"
"3","10","20","0","0","19","5","0","19","0","0"
"3","10","21","0","0","18","6","0","18","0","0"
"3","10","22","0","0","18","6","0","18","0","0"
"3","10","23","0","0","17","6","0","17","0","0"
"3","11","0","0","0","17","6","0","17","0","0"
"3","11","1","0","0","17","6","0","17","0","0"
"3","11","2","0","0","17","5","0","17","0","0"
"3","11","3","0","0","17","5","0","17","0","0"
"3","11","4","0","0","17","5","0","17","0","0"
"3","11","5","0","0","17","5","0","17","0","0"
"3","11","6","0","0","17","5","0","17","0","0"
"3","11","7","508","58","18","5","371.133","23.97","319112.875","306378.688"
"3","11","8","745","89","19","5","822.963","34.349","675476.563","649744"
"3","11","9","851","107","20","5","945.405","38.425","760654.25","731115.625"
"3","11","10","899","123","20","5","959.696","38.893","770032.5","740058.375"
"3","11","11","923","132","21","5","957.34","39.872","764028.5","734333.563"
"3","11","12","930","135","21","5","950.653","39.741","759046","729581.75"
"3","11","13","276","417","21","5","668.678","34.315","549056.813","528475.813"
"3","11","14","879","134","21","5","959.783","39.459","767913.563","738038.063"
"3","11","15","812","125","21","5","927.404","39.3","742907.313","714183.938"
"3","11","16","329","165","21","5","504.343","31.103","420675.969","404718.344"
"3","11","17","442","72","20","4","366.568","27.626","310039.625","297574.719"
"3","11","18","0","0","20","4","0","20","0","0"
"3","11","19","0","0","20","4","0","20","0","0"
"3","11","20","0","0","20","4","0","20","0","0"
"3","11","21","0","0","20","4","0","20","0","0"
"3","11","22","0","0","19","4","0","19","0","0"
"3","11","23","0","0","19","4","0","19","0","0"
"3","12","0","0","0","19","3","0","19","0","0"
"3","12","1","0","0","19","3","0","19","0","0"
"3","12","2","0","0","19","3","0","19","0","0"
"3","12","3","0","0","19","3","0","19","0","0"
"3","12","4","0","0","19","3","0","19","0","0"
"3","12","5","0","0","19","3","0","19","0","0"
"3","12","6","0","0","19","3","0","19","0","0"
"3","12","7","0","56","20","3","47.769","19.551","42094.02","36202.16"
"3","12","8","14","153","20","4","149.048","21.941","129892.914","122141.273"
"3","12","9","101","279","21","4","364.97","27.866","309313.5","296870"
"3","12","10","87","358","21","4","425.335","29.607","357468.375","343561.875"
"3","12","11","13","267","21","4","268.33","26.344","229077.656","218880.281"
"3","12","12","197","451","22","4","624.452","34.654","511944.25","492762.781"
"3","12","13","264","421","22","4","663.002","36.171","539457.125","519243.031"
"3","12","14","191","375","22","4","552.21","33.908","454448.906","437334.438"
"3","12","15","770","142","21","4","915.279","40.323","729447.563","701334.688"
"3","12","16","658","116","21","4","778.88","38.186","627322.438","603622.188"
"3","12","17","425","74","21","4","362.094","29.091","304167.938","291875.688"
"3","12","18","0","0","20","4","0","20","0","0"
"3","12","19","0","0","20","4","0","20","0","0"
"3","12","20","0","0","20","4","0","20","0","0"
"3","12","21","0","0","20","4","0","20","0","0"
"3","12","22","0","0","20","4","0","20","0","0"
"3","12","23","0","0","20","4","0","20","0","0"
"3","13","0","0","0","20","4","0","20","0","0"
"3","13","1","0","0","20","4","0","20","0","0"
"3","13","2","0","0","20","3","0","20","0","0"
"3","13","3","0","0","20","3","0","20","0","0"
"3","13","4","0","0","20","3","0","20","0","0"
"3","13","5","0","0","20","3","0","20","0","0"
"3","13","6","0","0","20","3","0","20","0","0"
"3","13","7","0","50","21","4","40.475","20.467","35517.051","29752.965"
"3","13","8","0","75","22","4","59.196","21.988","51580.707","45501.711"
"3","13","9","119","284","22","5","406.693","28.815","343114.688","329653.313"
"3","13","10","892","119","22","5","953.678","39.931","761276.25","731708.813"
"3","13","11","922","125","23","5","954.888","41.82","754662.5","725400.438"
"3","13","12","98","434","23","6","520.549","32.321","431749.906","415417.625"
"3","13","13","897","140","23","6","946.802","39.202","758281.5","728852.563"
"3","13","14","867","134","23","6","954.012","39.872","761780.25","732189.5"
"3","13","15","814","119","23","6","927.211","39.416","742359.813","713661.438"
"3","13","16","715","96","22","7","809.757","35.004","662588.063","637407.875"
"3","13","17","490","64","22","6","391.091","28.849","328859.719","315832.781"
"3","13","18","0","0","22","6","0","22","0","0"
"3","13","19","0","0","22","6","0","22","0","0"
"3","13","20","0","0","22","6","0","22","0","0"
"3","13","21","0","0","22","6","0","22","0","0"
"3","13","22","0","0","22","6","0","22","0","0"
"3","13","23","0","0","22","6","0","22","0","0"
"3","14","0","0","0","22","6","0","22","0","0"
"3","14","1","0","0","22","6","0","22","0","0"
"3","14","2","0","0","22","6","0","22","0","0"
"3","14","3","0","0","22","6","0","22","0","0"
"3","14","4","0","0","22","6","0","22","0","0"
"3","14","5","0","0","22","5","0","22","0","0"
"3","14","6","0","0","22","5","0","22","0","0"
"3","14","7","456","57","22","5","357.668","27.765","302269.094","290032.375"
"3","14","8","341","163","23","6","514.789","31.448","428687.281","412459.063"
"3","14","9","811","115","23","6","922.25","38.768","740817.375","712189.188"
"3","14","10","165","376","23","6","530.727","32.457","439904.375","423293.313"
"3","14","11","161","434","23","6","579.935","32.813","479823.719","461812.125"
"3","14","12","58","412","24","6","463.404","31.849","385274.531","370484.031"
"3","14","13","18","301","23","6","306.849","27.933","259991.609","248957.172"
"3","14","14","130","376","23","6","498.274","31.092","415768.781","399975.719"
"3","14","15","26","241","23","6","232.777","26.675","198416.672","189014.406"
"3","14","16","0","106","23","6","87.178","23.761","75339.758","68777.398"
"3","14","17","0","3","22","6","2.341","21.054","2048.486","0"
"3","14","18","0","0","22","6","0","22","0","0"
"3","14","19","0","0","22","5","0","22","0","0"
"3","14","20","0","0","22","5","0","22","0","0"
"3","14","21","0","0","22","5","0","22","0","0"
"3","14","22","0","0","22","5","0","22","0","0"
"3","14","23","0","0","22","6","0","22","0","0"
"3","15","0","0","0","22","6","0","22","0","0"
"3","15","1","0","0","22","6","0","22","0","0"
"3","15","2","0","0","22","6","0","22","0","0"
"3","15","3","0","0","22","6","0","22","0","0"
"3","15","4","0","0","22","6","0","22","0","0"
"3","15","5","0","0","22","6","0","22","0","0"
"3","15","6","0","0","23","6","0","23","0","0"
"3","15","7","34","79","23","6","105.902","23.787","91432.602","84530.922"
"3","15","8","659","100","23","6","764.789","35.498","624298.75","600723.188"
"3","15","9","775","118","24","6","893.081","39.59","714444.875","687004.5"
"3","15","10","24","293","24","6","287.725","29.172","242349.719","231797.328"
"3","15","11","81","415","24","6","483.187","31.817","401775","386446.313"
"3","15","12","16","299","24","6","313.189","29.087","263906.063","252763.094"
"3","15","13","54","392","25","6","435.816","32.035","362019.844","347970.625"
"3","15","14","34","317","25","6","334.951","30.424","280430.469","268823.094"
"3","15","15","5","193","24","6","166.864","26.318","142479.516","134437.766"
"3","15","16","700","89","24","6","790.12","37.03","640093.625","615862.75"
"3","15","17","484","60","24","5","388.174","31.667","322053.719","309231.563"
"3","15","18","0","0","24","5","0","24","0","0"
"3","15","19","0","0","24","5","0","24","0","0"
"3","15","20","0","0","24","5","0","24","0","0"
"3","15","21","0","0","24","5","0","24","0","0"
"3","15","22","0","0","23","5","0","23","0","0"
"3","15","23","0","0","23","5","0","23","0","0"
"3","16","0","0","0","23","5","0","23","0","0"
"3","16","1","0","0","24","6","0","24","0","0"
"3","16","2","0","0","24","6","0","24","0","0"
"3","16","3","0","0","24","6","0","24","0","0"
"3","16","4","0","0","24","6","0","24","0","0"
"3","16","5","0","0","24","6","0","24","0","0"
"3","16","6","0","0","24","5","0","24","0","0"
"3","16","7","424","67","24","5","355.532","29.756","297742.344","285637.531"
"3","16","8","50","178","24","5","226.635","27.823","192112.172","182869.063"
"3","16","9","168","293","25","5","463.143","33.227","382487.938","367787.313"
"3","16","10","17","273","25","5","262.325","29.71","220389.094","210420.578"
"3","16","11","63","403","25","6","455.122","32.308","377553","363010.844"
"3","16","12","97","445","25","6","531.605","33.897","437557.656","421027.031"
"3","16","13","168","440","26","6","593.32","36.09","483061.531","464933.75"
"3","16","14","176","382","26","5","547.995","36.468","445352.031","428553.313"
"3","16","15","239","288","25","5","524.972","34.938","429906.781","413637.156"
"3","16","16","542","137","25","4","692.662","39.564","554109.375","533333.875"
"3","16","17","316","85","25","4","322.754","32.084","267429.156","256188.031"
"3","16","18","0","0","24","3","0","24","0","0"
"3","16","19","0","0","24","3","0","24","0","0"
"3","16","20","0","0","24","3","0","24","0","0"
"3","16","21","0","0","23","3","0","23","0","0"
"3","16","22","0","0","23","2","0","23","0","0"
"3","16","23","0","0","23","2","0","23","0","0"
"3","17","0","0","0","23","2","0","23","0","0"
"3","17","1","0","0","22","2","0","22","0","0"
"3","17","2","0","0","22","2","0","22","0","0"
"3","17","3","0","0","22","2","0","22","0","0"
"3","17","4","0","0","22","2","0","22","0","0"
"3","17","5","0","0","22","3","0","22","0","0"
"3","17","6","0","0","22","3","0","22","0","0"
"3","17","7","22","81","22","4","100.967","22.821","87592.453","80772.617"
"3","17","8","170","189","22","4","370.462","28.892","312385.656","299851.406"
"3","17","9","772","124","23","5","899.989","39.851","719057.063","691410.813"
"3","17","10","838","133","23","5","935.613","41.368","741566.438","712904.188"
"3","17","11","346","407","24","4","727.609","40.098","580514.688","558707.313"
"3","17","12","413","382","24","4","752.046","40.207","599593.938","577024.813"
"3","17","13","914","120","25","3","953.293","47.326","732401.875","704155.563"
"3","17","14","144","382","25","3","518.788","38.039","418345.25","402465.875"
"3","17","15","835","105","25","2","939.865","49.082","715886.125","688381.563"
"3","17","16","237","184","25","2","445.926","38.048","359522.094","345551.313"
"3","17","17","482","66","25","2","398.289","35.323","324651.5","311751.375"
"3","17","18","0","0","24","1","0","24","0","0"
"3","17","19","0","0","24","1","0","24","0","0"
"3","17","20","0","0","24","1","0","24","0","0"
"3","17","21","0","0","24","1","0","24","0","0"
"3","17","22","0","0","23","2","0","23","0","0"
"3","17","23","0","0","23","2","0","23","0","0"
"3","18","0","0","0","23","3","0","23","0","0"
"3","18","1","0","0","22","3","0","22","0","0"
"3","18","2","0","0","22","3","0","22","0","0"
"3","18","3","0","0","22","4","0","22","0","0"
"3","18","4","0","0","22","4","0","22","0","0"
"3","18","5","0","0","22","5","0","22","0","0"
"3","18","6","0","0","22","5","0","22","0","0"
"3","18","7","492","70","23","6","411.346","29.168","345522.375","331986.875"
"3","18","8","731","99","23","7","835.603","35.881","680870.563","654904.938"
"3","18","9","848","115","23","7","964.746","38.395","776475.5","746200.188"
"3","18","10","909","124","23","7","985.279","38.859","790918.188","759962.313"
"3","18","11","938","130","24","6","987.424","41.509","781838.063","751311"
"3","18","12","946","132","24","6","982.5","41.427","778162.563","747808.125"
"3","18","13","930","135","24","6","985.583","41.474","780530.563","750065"
"3","18","14","897","130","24","5","980.904","43.369","769565.5","739613.063"
"3","18","15","834","121","24","5","958.469","42.934","753866.938","724641.5"
"3","18","16","718","103","23","4","828.586","41.258","657174.125","632224.125"
"3","18","17","484","71","23","4","406.691","32.142","336744.313","323478.031"
"3","18","18","0","0","22","4","0","22","0","0"
"3","18","19","0","0","22","4","0","22","0","0"
"3","18","20","0","0","22","4","0","22","0","0"
"3","18","21","0","0","22","4","0","22","0","0"
"3","18","22","0","0","22","4","0","22","0","0"
"3","18","23","0","0","22","4","0","22","0","0"
"3","19","0","0","0","22","4","0","22","0","0"
"3","19","1","0","0","22","4","0","22","0","0"
"3","19","2","0","0","22","4","0","22","0","0"
"3","19","3","0","0","22","4","0","22","0","0"
"3","19","4","0","0","22","4","0","22","0","0"
"3","19","5","0","0","22","4","0","22","0","0"
"3","19","6","0","0","22","4","0","22","0","0"
"3","19","7","509","69","22","4","425.585","29.873","356307.438","342437.25"
"3","19","8","732","98","23","4","837.029","40.41","666749.063","641391.25"
"3","19","9","837","116","23","4","957.014","43.679","749854.563","720813.438"
"3","19","10","873","138","24","4","977.379","45.294","759231.75","729758.875"
"3","19","11","897","148","24","4","970.506","45.192","754077","724841.875"
"3","19","12","902","152","24","5","965.668","43.055","758553.188","729111.688"
"3","19","13","902","143","24","5","970.755","43.144","762293.5","732678.938"
"3","19","14","874","135","24","5","976.268","43.257","766403.188","736597.938"
"3","19","15","817","123","24","6","946.185","40.782","752440.813","723280.938"
"3","19","16","712","102","23","6","823.174","37.595","665067","639781.063"
"3","19","17","495","69","23","6","413.5","30.274","345505.531","331970.531"
"3","19","18","0","0","23","6","0","23","0","0"
"3","19","19","0","0","23","6","0","23","0","0"
"3","19","20","0","0","23","6","0","23","0","0"
"3","19","21","0","0","23","6","0","23","0","0"
"3","19","22","0","0","22","6","0","22","0","0"
"3","19","23","0","0","22","7","0","22","0","0"
"3","20","0","0","0","22","7","0","22","0","0"
"3","20","1","0","0","22","7","0","22","0","0"
"3","20","2","0","0","22","7","0","22","0","0"
"3","20","3","0","0","22","7","0","22","0","0"
"3","20","4","0","0","22","7","0","22","0","0"
"3","20","5","0","0","22","7","0","22","0","0"
"3","20","6","0","0","22","7","0","22","0","0"
"3","20","7","509","70","22","8","431.947","27.496","365815.938","351647.094"
