Month #,Day,Hour,Timestamp (Hour Ending),Demand (MWh),1 MW DC Array Output (W), 1 MW AC System Output (W),1 MW DC Array Output (MW),1 MW AC System Output (MW),20 MW DC Array Output (W),20 MW AC System Output (W),20 MW DC Output (MW),20 MW AC Output (MW)
2,14,0,2/14/2020 12 a.m. EST,59,0,0,0,0,0,0,0,0
2,14,1,2/14/2020 1 a.m. EST,53,0,0,0,0,0,0,0,0
2,14,2,2/14/2020 2 a.m. EST,48,0,0,0,0,0,0,0,0
2,14,3,2/14/2020 3 a.m. EST,45,0,0,0,0,0,0,0,0
2,14,4,2/14/2020 4 a.m. EST,44,0,0,0,0,0,0,0,0
2,14,5,2/14/2020 5 a.m. EST,44,0,0,0,0,0,0,0,0
2,14,6,2/14/2020 6 a.m. EST,47,0,0,0,0,0,0,0,0
2,14,7,2/14/2020 7 a.m. EST,52,179601.703,170670.047,0.179601703,0.170670047,3592034,3413401,3.592034,3.413401
2,14,8,2/14/2020 8 a.m. EST,50,457645.875,440419.688,0.457645875,0.440419688,9152918,8808394,9.152918,8.808394
2,14,9,2/14/2020 9 a.m. EST,52,476231.344,458348.219,0.476231344,0.458348219,9524627,9166964,9.524627,9.166964
2,14,10,2/14/2020 10 a.m. EST,59,633527.188,609569.938,0.633527188,0.609569938,12670544,12191398,12.670544,12.191398
2,14,11,2/14/2020 11 a.m. EST,65,719577.375,691907.875,0.719577375,0.691907875,14391548,13838158,14.391548,13.838158
2,14,12,2/14/2020 12 p.m. EST,70,706668.063,679573,0.706668063,0.679573,14133361,13591460,14.133361,13.59146
2,14,13,2/14/2020 1 p.m. EST,75,701605.75,674734.313,0.70160575,0.674734313,14032115,13494686,14.032115,13.494686
2,14,14,2/14/2020 2 p.m. EST,78,706033.625,678966.625,0.706033625,0.678966625,14120672,13579333,14.120672,13.579333
2,14,15,2/14/2020 3 p.m. EST,80,699317.25,672546.563,0.69931725,0.672546563,13986345,13450932,13.986345,13.450932
2,14,16,2/14/2020 4 p.m. EST,75,606853.938,583991.438,0.606853938,0.583991438,12137079,11679829,12.137079,11.679829
2,14,17,2/14/2020 5 p.m. EST,68,244101.422,233501.703,0.244101422,0.233501703,4882028.5,4670034,4.8820285,4.670034
2,14,18,2/14/2020 6 p.m. EST,70,0,0,0,0,0,0,0,0
2,14,19,2/14/2020 7 p.m. EST,74,0,0,0,0,0,0,0,0
2,14,20,2/14/2020 8 p.m. EST,73,0,0,0,0,0,0,0,0
2,14,21,2/14/2020 9 p.m. EST,69,0,0,0,0,0,0,0,0
2,14,22,2/14/2020 10 p.m. EST,65,0,0,0,0,0,0,0,0
2,14,23,2/14/2020 11 p.m. EST,60,0,0,0,0,0,0,0,0
2,15,0,2/15/2020 12 a.m. EST,54,0,0,0,0,0,0,0,0
2,15,1,2/15/2020 1 a.m. EST,49,0,0,0,0,0,0,0,0
2,15,2,2/15/2020 2 a.m. EST,44,0,0,0,0,0,0,0,0
2,15,3,2/15/2020 3 a.m. EST,42,0,0,0,0,0,0,0,0
2,15,4,2/15/2020 4 a.m. EST,41,0,0,0,0,0,0,0,0
2,15,5,2/15/2020 5 a.m. EST,40,0,0,0,0,0,0,0,0
2,15,6,2/15/2020 6 a.m. EST,42,0,0,0,0,0,0,0,0
2,15,7,2/15/2020 7 a.m. EST,43,186538.719,177435.094,0.186538719,0.177435094,3730774.5,3548701.75,3.7307745,3.54870175
2,15,8,2/15/2020 8 a.m. EST,43,606219.75,583382.938,0.60621975,0.583382938,12124394,11667659,12.124394,11.667659
2,15,9,2/15/2020 9 a.m. EST,47,714869.125,687409.875,0.714869125,0.687409875,14297382,13748197,14.297382,13.748197
2,15,10,2/15/2020 10 a.m. EST,51,728830.375,700745.313,0.728830375,0.700745313,14576607,14014906,14.576607,14.014906
2,15,11,2/15/2020 11 a.m. EST,57,706546.875,679457.25,0.706546875,0.67945725,14130938,13589144,14.130938,13.589144
2,15,12,2/15/2020 12 p.m. EST,63,693685.5,667161.938,0.6936855,0.667161938,13873710,13343239,13.87371,13.343239
2,15,13,2/15/2020 1 p.m. EST,68,697334.625,670651.125,0.697334625,0.670651125,13946693,13413022,13.946693,13.413022
2,15,14,2/15/2020 2 p.m. EST,69,691321.75,664901.563,0.69132175,0.664901563,13826435,13298031,13.826435,13.298031
2,15,15,2/15/2020 3 p.m. EST,67,684710.875,658578.688,0.684710875,0.658578688,13694218,13171574,13.694218,13.171574
2,15,16,2/15/2020 4 p.m. EST,68,594543.125,572177,0.594543125,0.572177,11890863,11443540,11.890863,11.44354
2,15,17,2/15/2020 5 p.m. EST,68,239717.078,229235.641,0.239717078,0.229235641,4794341.5,4584712.5,4.7943415,4.5847125
2,15,18,2/15/2020 6 p.m. EST,66,0,0,0,0,0,0,0,0
2,15,19,2/15/2020 7 p.m. EST,69,0,0,0,0,0,0,0,0
2,15,20,2/15/2020 8 p.m. EST,68,0,0,0,0,0,0,0,0
2,15,21,2/15/2020 9 p.m. EST,66,0,0,0,0,0,0,0,0
2,15,22,2/15/2020 10 p.m. EST,62,0,0,0,0,0,0,0,0
2,15,23,2/15/2020 11 p.m. EST,59,0,0,0,0,0,0,0,0
2,16,0,2/16/2020 12 a.m. EST,55,0,0,0,0,0,0,0,0
2,16,1,2/16/2020 1 a.m. EST,51,0,0,0,0,0,0,0,0
2,16,2,2/16/2020 2 a.m. EST,47,0,0,0,0,0,0,0,0
2,16,3,2/16/2020 3 a.m. EST,44,0,0,0,0,0,0,0,0
2,16,4,2/16/2020 4 a.m. EST,42,0,0,0,0,0,0,0,0
2,16,5,2/16/2020 5 a.m. EST,42,0,0,0,0,0,0,0,0
2,16,6,2/16/2020 6 a.m. EST,42,0,0,0,0,0,0,0,0
2,16,7,2/16/2020 7 a.m. EST,43,151911.109,143648.125,0.151911109,0.143648125,3038222,2872962.5,3.038222,2.8729625
2,16,8,2/16/2020 8 a.m. EST,44,526553,506826.75,0.526553,0.50682675,10531060,10136535,10.53106,10.136535
2,16,9,2/16/2020 9 a.m. EST,50,660886.188,635778.438,0.660886188,0.635778438,13217723,12715569,13.217723,12.715569
2,16,10,2/16/2020 10 a.m. EST,56,689418.75,663081.625,0.68941875,0.663081625,13788375,13261633,13.788375,13.261633
2,16,11,2/16/2020 11 a.m. EST,59,676665.938,650882.063,0.676665938,0.650882063,13533318,13017641,13.533318,13.017641
2,16,12,2/16/2020 12 p.m. EST,63,668404.813,642976.125,0.668404813,0.642976125,13368096,12859522,13.368096,12.859522
2,16,13,2/16/2020 1 p.m. EST,68,681551.875,655556.813,0.681551875,0.655556813,13631038,13111136,13.631038,13.111136
2,16,14,2/16/2020 2 p.m. EST,71,692455.813,665986.063,0.692455813,0.665986063,13849116,13319721,13.849116,13.319721
2,16,15,2/16/2020 3 p.m. EST,74,670974.875,645435.938,0.670974875,0.645435938,13419498,12908719,13.419498,12.908719
2,16,16,2/16/2020 4 p.m. EST,75,578850.063,557108.5,0.578850063,0.5571085,11577001,11142170,11.577001,11.14217
2,16,17,2/16/2020 5 p.m. EST,75,224145,214077.906,0.224145,0.214077906,4482900,4281558,4.4829,4.281558
2,16,18,2/16/2020 6 p.m. EST,74,0,0,0,0,0,0,0,0
2,16,19,2/16/2020 7 p.m. EST,73,0,0,0,0,0,0,0,0
2,16,20,2/16/2020 8 p.m. EST,73,0,0,0,0,0,0,0,0
2,16,21,2/16/2020 9 p.m. EST,70,0,0,0,0,0,0,0,0
2,16,22,2/16/2020 10 p.m. EST,65,0,0,0,0,0,0,0,0
2,16,23,2/16/2020 11 p.m. EST,60,0,0,0,0,0,0,0,0
2,17,0,2/17/2020 12 a.m. EST,54,0,0,0,0,0,0,0,0
2,17,1,2/17/2020 1 a.m. EST,48,0,0,0,0,0,0,0,0
2,17,2,2/17/2020 2 a.m. EST,42,0,0,0,0,0,0,0,0
2,17,3,2/17/2020 3 a.m. EST,40,0,0,0,0,0,0,0,0
2,17,4,2/17/2020 4 a.m. EST,38,0,0,0,0,0,0,0,0
2,17,5,2/17/2020 5 a.m. EST,38,0,0,0,0,0,0,0,0
2,17,6,2/17/2020 6 a.m. EST,40,0,0,0,0,0,0,0,0
2,17,7,2/17/2020 7 a.m. EST,42,139380.906,131411.141,0.139380906,0.131411141,2787618.25,2628222.75,2.78761825,2.62822275
2,17,8,2/17/2020 8 a.m. EST,41,484703.438,466516.594,0.484703438,0.466516594,9694069,9330332,9.694069,9.330332
2,17,9,2/17/2020 9 a.m. EST,47,626900.875,603218,0.626900875,0.603218,12538017,12064360,12.538017,12.06436
2,17,10,2/17/2020 10 a.m. EST,54,663917.875,638681,0.663917875,0.638681,13278358,12773620,13.278358,12.77362
2,17,11,2/17/2020 11 a.m. EST,61,662649.813,637467,0.662649813,0.637467,13252997,12749340,13.252997,12.74934
2,17,12,2/17/2020 12 p.m. EST,67,537198.5,517070.281,0.5371985,0.517070281,10743971,10341405,10.743971,10.341405
2,17,13,2/17/2020 1 p.m. EST,73,528959.188,509142.438,0.528959188,0.509142438,10579184,10182849,10.579184,10.182849
2,17,14,2/17/2020 2 p.m. EST,76,673262.563,647625.313,0.673262563,0.647625313,13465251,12952506,13.465251,12.952506
2,17,15,2/17/2020 3 p.m. EST,79,350677.781,336982.844,0.350677781,0.336982844,7013555.5,6739657,7.0135555,6.739657
2,17,16,2/17/2020 4 p.m. EST,81,571549.313,550095.25,0.571549313,0.55009525,11430987,11001904,11.430987,11.001904
2,17,17,2/17/2020 5 p.m. EST,82,226420.219,216293.156,0.226420219,0.216293156,4528404.5,4325863,4.5284045,4.325863
2,17,18,2/17/2020 6 p.m. EST,82,0,0,0,0,0,0,0,0
2,17,19,2/17/2020 7 p.m. EST,84,0,0,0,0,0,0,0,0
2,17,20,2/17/2020 8 p.m. EST,84,0,0,0,0,0,0,0,0
2,17,21,2/17/2020 9 p.m. EST,79,0,0,0,0,0,0,0,0
2,17,22,2/17/2020 10 p.m. EST,74,0,0,0,0,0,0,0,0
2,17,23,2/17/2020 11 p.m. EST,65,0,0,0,0,0,0,0,0
2,18,0,2/18/2020 12 a.m. EST,57,0,0,0,0,0,0,0,0
2,18,1,2/18/2020 1 a.m. EST,51,0,0,0,0,0,0,0,0
2,18,2,2/18/2020 2 a.m. EST,46,0,0,0,0,0,0,0,0
2,18,3,2/18/2020 3 a.m. EST,44,0,0,0,0,0,0,0,0
2,18,4,2/18/2020 4 a.m. EST,43,0,0,0,0,0,0,0,0
2,18,5,2/18/2020 5 a.m. EST,44,0,0,0,0,0,0,0,0
2,18,6,2/18/2020 6 a.m. EST,49,0,0,0,0,0,0,0,0
2,18,7,2/18/2020 7 a.m. EST,53,691.353,0,0.000691353,0,13827.054,0,0.013827054,0
2,18,8,2/18/2020 8 a.m. EST,51,3500.638,0,0.003500638,0,70012.766,0,0.070012766,0
2,18,9,2/18/2020 9 a.m. EST,52,118423.141,110930.734,0.118423141,0.110930734,2368462.75,2218614.75,2.36846275,2.21861475
2,18,10,2/18/2020 10 a.m. EST,56,47409.727,41413.418,0.047409727,0.041413418,948194.5,828268.375,0.9481945,0.828268375
2,18,11,2/18/2020 11 a.m. EST,58,169049.875,160376.391,0.169049875,0.160376391,3380997.25,3207527.75,3.38099725,3.20752775
2,18,12,2/18/2020 12 p.m. EST,66,180535.625,171580.922,0.180535625,0.171580922,3610712.5,3431618.5,3.6107125,3.4316185
2,18,13,2/18/2020 1 p.m. EST,68,90327.359,83449.289,0.090327359,0.083449289,1806547.25,1668985.75,1.80654725,1.66898575
2,18,14,2/18/2020 2 p.m. EST,69,254483.891,243601.188,0.254483891,0.243601188,5089678,4872024,5.089678,4.872024
2,18,15,2/18/2020 3 p.m. EST,71,383918,369171.281,0.383918,0.369171281,7678360,7383425.5,7.67836,7.3834255
2,18,16,2/18/2020 4 p.m. EST,72,348049.625,334436.094,0.348049625,0.334436094,6960992.5,6688721.5,6.9609925,6.6887215
2,18,17,2/18/2020 5 p.m. EST,75,247366.172,236677.906,0.247366172,0.236677906,4947323.5,4733558,4.9473235,4.733558
2,18,18,2/18/2020 6 p.m. EST,77,0,0,0,0,0,0,0,0
2,18,19,2/18/2020 7 p.m. EST,80,0,0,0,0,0,0,0,0
2,18,20,2/18/2020 8 p.m. EST,83,0,0,0,0,0,0,0,0
2,18,21,2/18/2020 9 p.m. EST,81,0,0,0,0,0,0,0,0
2,18,22,2/18/2020 10 p.m. EST,76,0,0,0,0,0,0,0,0
2,18,23,2/18/2020 11 p.m. EST,68,0,0,0,0,0,0,0,0
2,19,0,2/19/2020 12 a.m. EST,61,0,0,0,0,0,0,0,0
2,19,1,2/19/2020 1 a.m. EST,56,0,0,0,0,0,0,0,0
2,19,2,2/19/2020 2 a.m. EST,52,0,0,0,0,0,0,0,0
2,19,3,2/19/2020 3 a.m. EST,49,0,0,0,0,0,0,0,0
2,19,4,2/19/2020 4 a.m. EST,47,0,0,0,0,0,0,0,0
2,19,5,2/19/2020 5 a.m. EST,47,0,0,0,0,0,0,0,0
2,19,6,2/19/2020 6 a.m. EST,51,0,0,0,0,0,0,0,0
2,19,7,2/19/2020 7 a.m. EST,54,212410.078,202649.266,0.212410078,0.202649266,4248201.5,4052985.25,4.2482015,4.05298525
2,19,8,2/19/2020 8 a.m. EST,53,686668.563,660451.313,0.686668563,0.660451313,13733372,13209026,13.733372,13.209026
2,19,9,2/19/2020 9 a.m. EST,55,786242.188,755507.5,0.786242188,0.7555075,15724844,15110150,15.724844,15.11015
2,19,10,2/19/2020 10 a.m. EST,60,798945.938,767608.438,0.798945938,0.767608438,15978919,15352169,15.978919,15.352169
2,19,11,2/19/2020 11 a.m. EST,64,787420.188,756629.875,0.787420188,0.756629875,15748404,15132598,15.748404,15.132598
2,19,12,2/19/2020 12 p.m. EST,67,771042.5,741021.25,0.7710425,0.74102125,15420850,14820425,15.42085,14.820425
2,19,13,2/19/2020 1 p.m. EST,70,778558.063,748185.125,0.778558063,0.748185125,15571161,14963702,15.571161,14.963702
2,19,14,2/19/2020 2 p.m. EST,72,787470.5,756677.75,0.7874705,0.75667775,15749409,15133555,15.749409,15.133555
2,19,15,2/19/2020 3 p.m. EST,74,776987.125,746687.875,0.776987125,0.746687875,15539742,14933757,15.539742,14.933757
2,19,16,2/19/2020 4 p.m. EST,77,697237,670557.75,0.697237,0.67055775,13944741,13411155,13.944741,13.411155
2,19,17,2/19/2020 5 p.m. EST,79,294559.094,282546.594,0.294559094,0.282546594,5891181.5,5650932,5.8911815,5.650932
2,19,18,2/19/2020 6 p.m. EST,81,0,0,0,0,0,0,0,0
2,19,19,2/19/2020 7 p.m. EST,84,0,0,0,0,0,0,0,0
2,19,20,2/19/2020 8 p.m. EST,85,0,0,0,0,0,0,0,0
2,19,21,2/19/2020 9 p.m. EST,81,0,0,0,0,0,0,0,0
2,19,22,2/19/2020 10 p.m. EST,75,0,0,0,0,0,0,0,0
2,19,23,2/19/2020 11 p.m. EST,66,0,0,0,0,0,0,0,0
2,20,0,2/20/2020 12 a.m. EST,58,0,0,0,0,0,0,0,0
2,20,1,2/20/2020 1 a.m. EST,51,0,0,0,0,0,0,0,0
2,20,2,2/20/2020 2 a.m. EST,46,0,0,0,0,0,0,0,0
2,20,3,2/20/2020 3 a.m. EST,44,0,0,0,0,0,0,0,0
2,20,4,2/20/2020 4 a.m. EST,43,0,0,0,0,0,0,0,0
2,20,5,2/20/2020 5 a.m. EST,44,0,0,0,0,0,0,0,0
2,20,6,2/20/2020 6 a.m. EST,48,0,0,0,0,0,0,0,0
2,20,7,2/20/2020 7 a.m. EST,51,221313.828,211321.094,0.221313828,0.211321094,4426276.5,4226422,4.4262765,4.226422
2,20,8,2/20/2020 8 a.m. EST,50,683203.75,657137,0.68320375,0.657137,13664075,13142740,13.664075,13.14274
2,20,9,2/20/2020 9 a.m. EST,51,767482.5,737627.063,0.7674825,0.737627063,15349650,14752542,15.34965,14.752542
2,20,10,2/20/2020 10 a.m. EST,56,766840.813,737015.25,0.766840813,0.73701525,15336817,14740305,15.336817,14.740305
2,20,11,2/20/2020 11 a.m. EST,61,751458.563,722343.813,0.751458563,0.722343813,15029171,14446876,15.029171,14.446876
2,20,12,2/20/2020 12 p.m. EST,66,736747.188,708304.063,0.736747188,0.708304063,14734944,14166081,14.734944,14.166081
2,20,13,2/20/2020 1 p.m. EST,71,736145.125,707729.25,0.736145125,0.70772925,14722902,14154586,14.722902,14.154586
2,20,14,2/20/2020 2 p.m. EST,72,736887.563,708438.063,0.736887563,0.708438063,14737752,14168761,14.737752,14.168761
2,20,15,2/20/2020 3 p.m. EST,71,726414.688,698438.438,0.726414688,0.698438438,14528294,13968769,14.528294,13.968769
2,20,16,2/20/2020 4 p.m. EST,73,635496.188,611457,0.635496188,0.611457,12709923,12229141,12.709923,12.229141
2,20,17,2/20/2020 5 p.m. EST,78,260057.625,249021.375,0.260057625,0.249021375,5201152.5,4980427.5,5.2011525,4.9804275
2,20,18,2/20/2020 6 p.m. EST,80,0,0,0,0,0,0,0,0
2,20,19,2/20/2020 7 p.m. EST,84,0,0,0,0,0,0,0,0
2,20,20,2/20/2020 8 p.m. EST,85,0,0,0,0,0,0,0,0
2,20,21,2/20/2020 9 p.m. EST,80,0,0,0,0,0,0,0,0
2,20,22,2/20/2020 10 p.m. EST,74,0,0,0,0,0,0,0,0
2,20,23,2/20/2020 11 p.m. EST,67,0,0,0,0,0,0,0,0
2,21,0,2/21/2020 12 a.m. EST,59,0,0,0,0,0,0,0,0
2,21,1,2/21/2020 1 a.m. EST,54,0,0,0,0,0,0,0,0
2,21,2,2/21/2020 2 a.m. EST,49,0,0,0,0,0,0,0,0
2,21,3,2/21/2020 3 a.m. EST,46,0,0,0,0,0,0,0,0
2,21,4,2/21/2020 4 a.m. EST,44,0,0,0,0,0,0,0,0
2,21,5,2/21/2020 5 a.m. EST,44,0,0,0,0,0,0,0,0
2,21,6,2/21/2020 6 a.m. EST,47,0,0,0,0,0,0,0,0
2,21,7,2/21/2020 7 a.m. EST,51,3479.152,0,0.003479152,0,69583.039,0,0.069583039,0
2,21,8,2/21/2020 8 a.m. EST,50,27853.107,22235.887,0.027853107,0.022235887,557062.125,444717.719,0.557062125,0.444717719
2,21,9,2/21/2020 9 a.m. EST,51,701495.313,674628.688,0.701495313,0.674628688,14029906,13492574,14.029906,13.492574
2,21,10,2/21/2020 10 a.m. EST,56,712935.25,685562.063,0.71293525,0.685562063,14258705,13711242,14.258705,13.711242
2,21,11,2/21/2020 11 a.m. EST,61,702209.5,675311.438,0.7022095,0.675311438,14044190,13506228,14.04419,13.506228
2,21,12,2/21/2020 12 p.m. EST,63,349103.938,335457.781,0.349103938,0.335457781,6982079,6709155.5,6.982079,6.7091555
2,21,13,2/21/2020 1 p.m. EST,62,486476.625,468225.875,0.486476625,0.468225875,9729532,9364517,9.729532,9.364517
2,21,14,2/21/2020 2 p.m. EST,62,699205.313,672439.563,0.699205313,0.672439563,13984106,13448791,13.984106,13.448791
2,21,15,2/21/2020 3 p.m. EST,60,325266.781,312348.188,0.325266781,0.312348188,6505336,6246963.5,6.505336,6.2469635
2,21,16,2/21/2020 4 p.m. EST,60,602350.188,579669.938,0.602350188,0.579669938,12047004,11593399,12.047004,11.593399
2,21,17,2/21/2020 5 p.m. EST,59,249456.5,238711.313,0.2494565,0.238711313,4989130,4774226.5,4.98913,4.7742265
2,21,18,2/21/2020 6 p.m. EST,60,0,0,0,0,0,0,0,0
2,21,19,2/21/2020 7 p.m. EST,63,0,0,0,0,0,0,0,0
2,21,20,2/21/2020 8 p.m. EST,63,0,0,0,0,0,0,0,0
2,21,21,2/21/2020 9 p.m. EST,59,0,0,0,0,0,0,0,0
2,21,22,2/21/2020 10 p.m. EST,54,0,0,0,0,0,0,0,0
2,21,23,2/21/2020 11 p.m. EST,49,0,0,0,0,0,0,0,0
2,22,0,2/22/2020 12 a.m. EST,44,0,0,0,0,0,0,0,0
2,22,1,2/22/2020 1 a.m. EST,38,0,0,0,0,0,0,0,0
2,22,2,2/22/2020 2 a.m. EST,35,0,0,0,0,0,0,0,0
2,22,3,2/22/2020 3 a.m. EST,32,0,0,0,0,0,0,0,0
2,22,4,2/22/2020 4 a.m. EST,31,0,0,0,0,0,0,0,0
2,22,5,2/22/2020 5 a.m. EST,31,0,0,0,0,0,0,0,0
2,22,6,2/22/2020 6 a.m. EST,33,0,0,0,0,0,0,0,0
2,22,7,2/22/2020 7 a.m. EST,34,15250.826,9870.354,0.015250826,0.009870354,305016.531,197407.094,0.305016531,0.197407094
2,22,8,2/22/2020 8 a.m. EST,36,543474.5,523107.25,0.5434745,0.52310725,10869489,10462145,10.869489,10.462145
2,22,9,2/22/2020 9 a.m. EST,41,650251.125,625593.938,0.650251125,0.625593938,13005022,12511878,13.005022,12.511878
2,22,10,2/22/2020 10 a.m. EST,45,406364.719,390884.531,0.406364719,0.390884531,8127294.5,7817690.5,8.1272945,7.8176905
2,22,11,2/22/2020 11 a.m. EST,48,458035.031,440795.219,0.458035031,0.440795219,9160701,8815904,9.160701,8.815904
2,22,12,2/22/2020 12 p.m. EST,51,444777.188,427998.344,0.444777188,0.427998344,8895544,8559967,8.895544,8.559967
2,22,13,2/22/2020 1 p.m. EST,53,495981.688,477386.375,0.495981688,0.477386375,9919633,9547727,9.919633,9.547727
2,22,14,2/22/2020 2 p.m. EST,54,664431.813,639173,0.664431813,0.639173,13288636,12783459,13.288636,12.783459
2,22,15,2/22/2020 3 p.m. EST,56,633293.875,609346.313,0.633293875,0.609346313,12665878,12186926,12.665878,12.186926
2,22,16,2/22/2020 4 p.m. EST,56,555456.813,534629.313,0.555456813,0.534629313,11109136,10692586,11.109136,10.692586
2,22,17,2/22/2020 5 p.m. EST,57,237403.125,226983.828,0.237403125,0.226983828,4748062.5,4539676.5,4.7480625,4.5396765
2,22,18,2/22/2020 6 p.m. EST,57,0,0,0,0,0,0,0,0
2,22,19,2/22/2020 7 p.m. EST,59,0,0,0,0,0,0,0,0
2,22,20,2/22/2020 8 p.m. EST,60,0,0,0,0,0,0,0,0
2,22,21,2/22/2020 9 p.m. EST,57,0,0,0,0,0,0,0,0
2,22,22,2/22/2020 10 p.m. EST,54,0,0,0,0,0,0,0,0
2,22,23,2/22/2020 11 p.m. EST,50,0,0,0,0,0,0,0,0
2,23,0,2/23/2020 12 a.m. EST,45,0,0,0,0,0,0,0,0
2,23,1,2/23/2020 1 a.m. EST,41,0,0,0,0,0,0,0,0
2,23,2,2/23/2020 2 a.m. EST,37,0,0,0,0,0,0,0,0
2,23,3,2/23/2020 3 a.m. EST,35,0,0,0,0,0,0,0,0
2,23,4,2/23/2020 4 a.m. EST,34,0,0,0,0,0,0,0,0
2,23,5,2/23/2020 5 a.m. EST,33,0,0,0,0,0,0,0,0
2,23,6,2/23/2020 6 a.m. EST,33,0,0,0,0,0,0,0,0
2,23,7,2/23/2020 7 a.m. EST,34,187637.828,178506.781,0.187637828,0.178506781,3752756.5,3570135.75,3.7527565,3.57013575
2,23,8,2/23/2020 8 a.m. EST,35,540672.063,520411.75,0.540672063,0.52041175,10813442,10408235,10.813442,10.408235
2,23,9,2/23/2020 9 a.m. EST,42,640787.625,616527.75,0.640787625,0.61652775,12815752,12330555,12.815752,12.330555
2,23,10,2/23/2020 10 a.m. EST,48,633273.188,609326.5,0.633273188,0.6093265,12665464,12186530,12.665464,12.18653
2,23,11,2/23/2020 11 a.m. EST,53,288192.188,276363.188,0.288192188,0.276363188,5763844,5527263.5,5.763844,5.5272635
2,23,12,2/23/2020 12 p.m. EST,55,624954.5,601351.938,0.6249545,0.601351938,12499090,12027039,12.49909,12.027039
2,23,13,2/23/2020 1 p.m. EST,57,619243.875,595876.125,0.619243875,0.595876125,12384877,11917523,12.384877,11.917523
2,23,14,2/23/2020 2 p.m. EST,59,218110.578,208201.625,0.218110578,0.208201625,4362211.5,4164032.5,4.3622115,4.1640325
2,23,15,2/23/2020 3 p.m. EST,60,206669.094,197056.266,0.206669094,0.197056266,4133382,3941125.25,4.133382,3.94112525
2,23,16,2/23/2020 4 p.m. EST,62,184873.328,175811.141,0.184873328,0.175811141,3697466.5,3516223,3.6974665,3.516223
2,23,17,2/23/2020 5 p.m. EST,63,233459.719,223145.859,0.233459719,0.223145859,4669194.5,4462917,4.6691945,4.462917
2,23,18,2/23/2020 6 p.m. EST,62,0,0,0,0,0,0,0,0
2,23,19,2/23/2020 7 p.m. EST,63,0,0,0,0,0,0,0,0
2,23,20,2/23/2020 8 p.m. EST,65,0,0,0,0,0,0,0,0
2,23,21,2/23/2020 9 p.m. EST,63,0,0,0,0,0,0,0,0
2,23,22,2/23/2020 10 p.m. EST,60,0,0,0,0,0,0,0,0
2,23,23,2/23/2020 11 p.m. EST,54,0,0,0,0,0,0,0,0
2,24,0,2/24/2020 12 a.m. EST,46,0,0,0,0,0,0,0,0
2,24,1,2/24/2020 1 a.m. EST,40,0,0,0,0,0,0,0,0
2,24,2,2/24/2020 2 a.m. EST,36,0,0,0,0,0,0,0,0
2,24,3,2/24/2020 3 a.m. EST,34,0,0,0,0,0,0,0,0
2,24,4,2/24/2020 4 a.m. EST,33,0,0,0,0,0,0,0,0
2,24,5,2/24/2020 5 a.m. EST,34,0,0,0,0,0,0,0,0
2,24,6,2/24/2020 6 a.m. EST,39,0,0,0,0,0,0,0,0
2,24,7,2/24/2020 7 a.m. EST,44,182399,173398.219,0.182399,0.173398219,3647980,3467964.25,3.64798,3.46796425
2,24,8,2/24/2020 8 a.m. EST,43,536094.938,516008.531,0.536094938,0.516008531,10721899,10320171,10.721899,10.320171
2,24,9,2/24/2020 9 a.m. EST,44,614948.813,591756.875,0.614948813,0.591756875,12298977,11835138,12.298977,11.835138
2,24,10,2/24/2020 10 a.m. EST,47,631178,607318.188,0.631178,0.607318188,12623560,12146364,12.62356,12.146364
2,24,11,2/24/2020 11 a.m. EST,50,622357.063,598861.5,0.622357063,0.5988615,12447142,11977230,12.447142,11.97723
2,24,12,2/24/2020 12 p.m. EST,53,639182.313,614989.5,0.639182313,0.6149895,12783646,12299790,12.783646,12.29979
2,24,13,2/24/2020 1 p.m. EST,56,497101.219,478465.094,0.497101219,0.478465094,9942024,9569302,9.942024,9.569302
2,24,14,2/24/2020 2 p.m. EST,58,573691.25,552153,0.57369125,0.552153,11473824,11043060,11.473824,11.04306
2,24,15,2/24/2020 3 p.m. EST,60,593462.375,571139.563,0.593462375,0.571139563,11869247,11422791,11.869247,11.422791
2,24,16,2/24/2020 4 p.m. EST,62,507748.719,488722.219,0.507748719,0.488722219,10154974,9774444,10.154974,9.774444
2,24,17,2/24/2020 5 p.m. EST,65,247776.469,237077.031,0.247776469,0.237077031,4955529.5,4741541,4.9555295,4.741541
2,24,18,2/24/2020 6 p.m. EST,67,0,0,0,0,0,0,0,0
2,24,19,2/24/2020 7 p.m. EST,72,0,0,0,0,0,0,0,0
2,24,20,2/24/2020 8 p.m. EST,74,0,0,0,0,0,0,0,0
2,24,21,2/24/2020 9 p.m. EST,70,0,0,0,0,0,0,0,0
2,24,22,2/24/2020 10 p.m. EST,64,0,0,0,0,0,0,0,0
2,24,23,2/24/2020 11 p.m. EST,56,0,0,0,0,0,0,0,0
2,25,0,2/25/2020 12 a.m. EST,48,0,0,0,0,0,0,0,0
2,25,1,2/25/2020 1 a.m. EST,43,0,0,0,0,0,0,0,0
2,25,2,2/25/2020 2 a.m. EST,39,0,0,0,0,0,0,0,0
2,25,3,2/25/2020 3 a.m. EST,37,0,0,0,0,0,0,0,0
2,25,4,2/25/2020 4 a.m. EST,36,0,0,0,0,0,0,0,0
2,25,5,2/25/2020 5 a.m. EST,38,0,0,0,0,0,0,0,0
2,25,6,2/25/2020 6 a.m. EST,42,0,0,0,0,0,0,0,0
